OrderID,OrderDate,Region,Product,Category,Quantity,UnitPrice,Sales,Profit,Salesperson,Channel
ORD02778,11-12-2025,West,Desk,Furniture,15,58196,872940,107301,Simran,Offline
ORD02779,23-05-2025,South,Cabinet,Furniture,9,58941,530469,57712,Simran,Online
ORD02780,01-04-2025,North,Notebook,Stationery,15,60323,904845,187562,Riya,Online
ORD02781,04-09-2025,West,Tablet,Electronics,10,64431,644310,57028,Riya,Offline
ORD02782,01-02-2025,East,Chair,Furniture,14,54396,761544,158601,Simran,Offline
ORD02783,28-02-2025,West,Pen,Stationery,8,60217,481736,85895,Neha,Offline
ORD02784,21-03-2025,West,Cabinet,Furniture,9,51871,466839,72392,Arjun,Offline
ORD02785,26-07-2025,East,Pen,Stationery,8,19692,157536,22540,Riya,Offline
ORD02786,29-10-2025,East,Printer,Electronics,5,19794,98970,19985,Riya,Online
ORD02787,11-10-2025,North,Laptop,Electronics,3,35631,106893,19575,Riya,Offline
ORD02788,12-05-2025,North,Pen,Stationery,5,13673,68365,14871,Karan,Online
ORD02789,21-05-2025,West,Cabinet,Furniture,1,2949,2949,592,Karan,Online
ORD02790,26-06-2025,East,Laptop,Electronics,11,9486,104346,18212,Riya,Online
ORD02791,24-03-2025,South,Marker,Stationery,14,62857,879998,152983,Arjun,Offline
ORD02792,26-09-2025,South,Laptop,Electronics,2,69200,138400,18890,Neha,Online
ORD02793,10-11-2025,North,Tablet,Electronics,8,2089,16712,1405,Riya,Offline
ORD02794,27-09-2025,North,Notebook,Stationery,10,32784,327840,39788,Simran,Online
ORD02795,24-06-2025,East,Cabinet,Furniture,12,40025,480300,42767,Neha,Online
ORD02796,14-02-2025,West,Chair,Furniture,4,1665,6660,1213,Amit,Online
ORD02797,02-03-2025,East,Laptop,Electronics,12,53060,636720,94361,Arjun,Offline
ORD02798,15-11-2025,North,Desk,Furniture,13,13380,173940,25244,Amit,Online
ORD02799,15-01-2025,North,Pen,Stationery,4,8171,32684,3117,Simran,Offline
ORD02800,07-10-2025,East,Tablet,Electronics,12,5305,63660,6604,Riya,Online
ORD02801,09-01-2025,East,Desk,Furniture,4,41297,165188,30816,Simran,Offline
ORD02802,02-08-2025,South,Cabinet,Furniture,14,57430,804020,108820,Amit,Online
ORD02803,27-12-2025,North,Printer,Electronics,15,55296,829440,179576,Amit,Online
ORD02804,13-05-2025,West,Pen,Stationery,15,67496,1012440,169695,Riya,Offline
ORD02805,21-01-2025,North,Notebook,Stationery,2,3216,6432,657,Karan,Online
ORD02806,23-06-2025,North,Chair,Furniture,3,30815,92445,14592,Neha,Online
ORD02807,16-04-2025,East,Notebook,Stationery,8,56633,453064,45788,Neha,Offline
ORD02808,03-02-2025,East,Cabinet,Furniture,4,45818,183272,31220,Riya,Online
ORD02809,06-01-2025,South,Pen,Stationery,9,21605,194445,26143,Riya,Offline
ORD02810,14-12-2025,East,Desk,Furniture,15,58828,882420,162786,Arjun,Online
ORD02811,11-02-2025,East,Notebook,Stationery,10,27754,277540,58086,Arjun,Offline
ORD02812,03-10-2025,East,Printer,Electronics,9,61122,550098,57647,Amit,Online
ORD02813,02-07-2025,East,Pen,Stationery,11,1022,11242,2450,Amit,Online
ORD02814,09-05-2025,South,Notebook,Stationery,9,52012,468108,93114,Riya,Online
ORD02815,07-07-2025,South,Phone,Electronics,2,25935,51870,5384,Amit,Online
ORD02816,12-08-2025,West,Chair,Furniture,13,45660,593580,64474,Amit,Offline
ORD02817,08-08-2025,East,Printer,Electronics,15,50159,752385,71205,Amit,Online
ORD02818,20-02-2025,East,Marker,Stationery,13,64304,835952,152840,Karan,Online
ORD02819,21-11-2025,West,Laptop,Electronics,3,22300,66900,7815,Amit,Online
ORD02820,13-10-2025,East,Notebook,Stationery,14,32686,457604,69925,Karan,Offline
ORD02821,02-04-2025,South,Marker,Stationery,5,18461,92305,17122,Riya,Online
ORD02822,02-12-2025,South,Cabinet,Furniture,11,10522,115742,16872,Simran,Online
ORD02823,19-07-2025,South,Printer,Electronics,3,30200,90600,8201,Amit,Online
ORD02824,11-09-2025,South,Laptop,Electronics,9,6497,58473,12065,Arjun,Online
ORD02825,01-04-2025,West,Phone,Electronics,13,59825,777725,126028,Riya,Online
ORD02826,13-09-2025,East,Notebook,Stationery,15,17443,261645,34762,Simran,Offline
ORD02827,04-05-2025,South,Notebook,Stationery,13,41347,537511,108977,Neha,Online
ORD02828,09-11-2025,South,Cabinet,Furniture,15,22517,337755,65669,Karan,Online
ORD02829,01-10-2025,West,Cabinet,Furniture,13,46210,600730,110853,Riya,Offline
ORD02830,24-10-2025,North,Laptop,Electronics,5,45051,225255,28930,Riya,Online
ORD02831,16-04-2025,West,Laptop,Electronics,8,30520,244160,29117,Arjun,Offline
ORD02832,16-10-2025,East,Printer,Electronics,11,39663,436293,74672,Arjun,Offline
ORD02833,07-08-2025,North,Pen,Stationery,1,17315,17315,1612,Simran,Online
ORD02834,22-05-2025,North,Printer,Electronics,13,23394,304122,45644,Arjun,Online
ORD02835,24-12-2025,North,Pen,Stationery,3,13292,39876,6170,Simran,Online
ORD02836,08-08-2025,West,Laptop,Electronics,2,1605,3210,328,Neha,Online
ORD02837,20-08-2025,South,Phone,Electronics,8,8610,68880,10011,Simran,Offline
ORD02838,22-01-2025,North,Phone,Electronics,3,17708,53124,8585,Simran,Online
ORD02839,08-01-2025,East,Printer,Electronics,3,27013,81039,9682,Amit,Offline
ORD02840,17-08-2025,East,Laptop,Electronics,8,28635,229080,42346,Amit,Online
ORD02841,31-10-2025,North,Desk,Furniture,13,1149,14937,1668,Neha,Offline
ORD02842,08-05-2025,North,Pen,Stationery,13,13754,178802,19659,Riya,Online
ORD02843,03-03-2025,East,Pen,Stationery,10,35988,359880,70272,Arjun,Offline
ORD02844,14-12-2025,East,Marker,Stationery,11,38900,427900,75765,Neha,Online
ORD02845,08-09-2025,South,Tablet,Electronics,15,7447,111705,12017,Riya,Offline
ORD02846,07-05-2025,South,Pen,Stationery,8,13599,108792,15972,Karan,Offline
ORD02847,15-10-2025,East,Notebook,Stationery,15,5418,81270,14517,Arjun,Offline
ORD02848,19-09-2025,East,Pen,Stationery,8,58704,469632,51605,Riya,Online
ORD02849,24-07-2025,East,Phone,Electronics,15,57932,868980,78756,Riya,Offline
ORD02850,16-02-2025,East,Chair,Furniture,15,19701,295515,36255,Karan,Offline
ORD02851,02-12-2025,South,Desk,Furniture,9,21296,191664,19760,Neha,Offline
ORD02852,03-01-2025,West,Notebook,Stationery,6,16437,98622,9364,Riya,Online
ORD02853,09-11-2025,North,Desk,Furniture,3,30792,92376,17575,Riya,Offline
ORD02854,19-09-2025,South,Printer,Electronics,5,33051,165255,31361,Amit,Online
ORD02855,18-09-2025,West,Desk,Furniture,11,8207,90277,18311,Riya,Offline
ORD02856,14-10-2025,East,Tablet,Electronics,9,9416,84744,17290,Karan,Offline
ORD02857,04-10-2025,West,Chair,Furniture,14,4264,59696,8233,Riya,Online
ORD02858,05-05-2025,North,Marker,Stationery,6,43250,259500,39530,Simran,Online
ORD02859,22-02-2025,East,Cabinet,Furniture,6,28513,171078,33470,Simran,Online
ORD02860,23-04-2025,East,Chair,Furniture,1,24304,24304,2713,Karan,Online
ORD02861,18-12-2025,East,Pen,Stationery,12,32778,393336,51813,Simran,Online
ORD02862,14-05-2025,East,Pen,Stationery,15,48295,724425,87096,Karan,Online
ORD02863,06-01-2025,West,Desk,Furniture,3,67413,202239,34148,Neha,Online
ORD02864,25-09-2025,West,Phone,Electronics,13,45484,591292,78282,Neha,Offline
ORD02865,04-01-2025,South,Phone,Electronics,1,69093,69093,12793,Simran,Online
ORD02866,03-11-2025,South,Desk,Furniture,13,30517,396721,38807,Karan,Offline
ORD02867,19-09-2025,North,Cabinet,Furniture,9,57688,519192,88999,Arjun,Offline
ORD02868,24-12-2025,North,Desk,Furniture,13,31973,415649,60341,Amit,Online
ORD02869,13-03-2025,North,Laptop,Electronics,7,57948,405636,39409,Simran,Online
ORD02870,16-06-2025,East,Pen,Stationery,14,67996,951944,139035,Amit,Online
ORD02871,05-05-2025,West,Tablet,Electronics,3,25839,77517,6730,Riya,Online
ORD02872,27-06-2025,North,Tablet,Electronics,14,39430,552020,107642,Simran,Online
ORD02873,26-01-2025,East,Marker,Stationery,6,59971,359826,46344,Riya,Offline
ORD02874,14-02-2025,North,Marker,Stationery,6,24149,144894,18324,Simran,Offline
ORD02875,21-06-2025,North,Laptop,Electronics,1,19837,19837,3503,Karan,Offline
ORD02876,11-02-2025,West,Laptop,Electronics,3,30363,91089,9684,Arjun,Offline
ORD02877,22-10-2025,West,Phone,Electronics,3,34254,102762,9913,Amit,Offline
ORD02878,14-04-2025,West,Pen,Stationery,3,35934,107802,11008,Simran,Offline
ORD02879,12-12-2025,West,Cabinet,Furniture,11,7811,85921,6971,Simran,Offline
ORD02880,02-10-2025,North,Phone,Electronics,13,14880,193440,31588,Karan,Offline
ORD02881,28-01-2025,West,Desk,Furniture,8,44068,352544,73821,Riya,Online
ORD02882,16-05-2025,West,Desk,Furniture,15,66028,990420,166270,Riya,Offline
ORD02883,02-04-2025,North,Pen,Stationery,13,17177,223301,28430,Arjun,Offline
ORD02884,23-06-2025,West,Phone,Electronics,5,35173,175865,20274,Karan,Offline
ORD02885,19-12-2025,East,Desk,Furniture,6,29457,176742,18229,Karan,Offline
ORD02886,28-12-2025,North,Marker,Stationery,6,59281,355686,64805,Karan,Online
ORD02887,24-06-2025,West,Chair,Furniture,11,65294,718234,142701,Riya,Offline
ORD02888,24-11-2025,West,Notebook,Stationery,6,53108,318648,62179,Karan,Online
ORD02889,19-05-2025,South,Phone,Electronics,12,61717,740604,158153,Karan,Online
ORD02890,20-03-2025,North,Notebook,Stationery,9,61614,554526,65278,Riya,Online
ORD02891,15-04-2025,North,Cabinet,Furniture,8,2234,17872,2048,Karan,Offline
ORD02892,25-03-2025,South,Marker,Stationery,15,6978,104670,8555,Amit,Online
ORD02893,14-12-2025,West,Phone,Electronics,10,53543,535430,82212,Neha,Offline
ORD02894,28-05-2025,North,Notebook,Stationery,15,52554,788310,123611,Karan,Offline
ORD02895,12-10-2025,North,Chair,Furniture,14,2973,41622,7864,Simran,Online
ORD02896,05-06-2025,South,Marker,Stationery,2,16106,32212,4013,Amit,Online
ORD02897,20-08-2025,North,Laptop,Electronics,6,10389,62334,9596,Neha,Online
ORD02898,07-03-2025,East,Printer,Electronics,10,16397,163970,28810,Karan,Online
ORD02899,22-02-2025,North,Cabinet,Furniture,15,15711,235665,31940,Arjun,Offline
ORD02900,21-06-2025,West,Chair,Furniture,9,751,6759,608,Riya,Offline
ORD02901,16-11-2025,East,Laptop,Electronics,5,38126,190630,20786,Amit,Offline
ORD02902,20-03-2025,East,Chair,Furniture,2,18068,36136,6181,Riya,Offline
ORD02903,04-04-2025,West,Tablet,Electronics,15,65875,988125,202977,Neha,Offline
ORD02904,23-09-2025,West,Desk,Furniture,15,54931,823965,173891,Riya,Online
ORD02905,28-02-2025,East,Cabinet,Furniture,2,13616,27232,2486,Karan,Online
ORD02906,19-12-2025,South,Cabinet,Furniture,10,34781,347810,43361,Amit,Online
ORD02907,26-04-2025,West,Marker,Stationery,14,46556,651784,86931,Neha,Offline
ORD02908,15-01-2025,South,Pen,Stationery,2,47009,94018,17959,Arjun,Offline
ORD02909,03-03-2025,West,Marker,Stationery,9,48538,436842,75909,Karan,Online
ORD02910,14-06-2025,West,Cabinet,Furniture,14,23825,333550,29322,Arjun,Offline
ORD02911,29-08-2025,North,Marker,Stationery,7,49642,347494,69475,Arjun,Offline
ORD02912,22-06-2025,South,Marker,Stationery,2,19679,39358,5377,Neha,Offline
ORD02913,14-01-2025,North,Marker,Stationery,9,1749,15741,3249,Amit,Online
ORD02914,26-06-2025,West,Desk,Furniture,4,39101,156404,24667,Amit,Online
ORD02915,21-12-2025,West,Chair,Furniture,4,58106,232424,51127,Neha,Online
ORD02916,11-12-2025,South,Laptop,Electronics,12,2263,27156,3353,Amit,Online
ORD02917,08-01-2025,West,Printer,Electronics,4,12818,51272,6132,Karan,Offline
ORD02918,30-11-2025,East,Cabinet,Furniture,3,9202,27606,4838,Neha,Offline
ORD02919,29-03-2025,West,Cabinet,Furniture,4,48495,193980,32268,Arjun,Offline
ORD02920,18-04-2025,South,Tablet,Electronics,8,21248,169984,35513,Karan,Offline
ORD02921,29-11-2025,West,Notebook,Stationery,1,33703,33703,5422,Riya,Online
ORD02922,28-10-2025,East,Printer,Electronics,4,58435,233740,28133,Arjun,Online
ORD02923,23-12-2025,North,Laptop,Electronics,8,67705,541640,86465,Neha,Offline
ORD02924,28-11-2025,North,Laptop,Electronics,5,61893,309465,60001,Karan,Online
ORD02925,31-07-2025,East,Chair,Furniture,5,22203,111015,20900,Amit,Online
ORD02926,04-03-2025,North,Cabinet,Furniture,1,32562,32562,6913,Karan,Offline
ORD02927,11-09-2025,East,Printer,Electronics,10,31182,311820,48522,Amit,Online
ORD02928,09-03-2025,North,Desk,Furniture,9,36302,326718,28352,Simran,Offline
ORD02929,14-12-2025,North,Notebook,Stationery,15,26988,404820,78176,Amit,Online
ORD02930,25-04-2025,South,Laptop,Electronics,1,68188,68188,12015,Arjun,Offline
ORD02931,09-04-2025,South,Notebook,Stationery,15,1198,17970,3182,Karan,Online
ORD02932,12-09-2025,North,Desk,Furniture,12,19673,236076,45886,Riya,Online
ORD02933,25-06-2025,North,Laptop,Electronics,8,39745,317960,33255,Neha,Online
ORD02934,04-02-2025,East,Desk,Furniture,2,17604,35208,5532,Simran,Online
ORD02935,14-07-2025,East,Pen,Stationery,11,39165,430815,56301,Karan,Offline
ORD02936,31-05-2025,North,Laptop,Electronics,13,39234,510042,44359,Neha,Online
ORD02937,15-09-2025,West,Desk,Furniture,2,69043,138086,19062,Riya,Offline
ORD02938,23-03-2025,West,Cabinet,Furniture,6,32907,197442,23260,Amit,Online
ORD02939,29-09-2025,East,Pen,Stationery,1,6644,6644,1106,Karan,Offline
ORD02940,15-09-2025,East,Pen,Stationery,5,26413,132065,15308,Neha,Online
ORD02941,04-08-2025,West,Cabinet,Furniture,2,8523,17046,1874,Riya,Online
ORD02942,11-12-2025,East,Phone,Electronics,3,15633,46899,6120,Karan,Offline
ORD02943,11-01-2025,West,Pen,Stationery,9,28658,257922,42892,Karan,Online
ORD02944,05-04-2025,North,Tablet,Electronics,6,69501,417006,34481,Amit,Online
ORD02945,02-04-2025,South,Cabinet,Furniture,9,596,5364,1032,Neha,Online
ORD02946,06-12-2025,West,Laptop,Electronics,9,64059,576531,74575,Arjun,Online
ORD02947,11-05-2025,South,Chair,Furniture,14,63325,886550,109723,Simran,Online
ORD02948,02-11-2025,West,Chair,Furniture,3,68583,205749,43733,Karan,Online
ORD02949,27-08-2025,North,Chair,Furniture,2,43934,87868,9720,Riya,Offline
ORD02950,02-09-2025,West,Desk,Furniture,6,32927,197562,23284,Karan,Offline
ORD02951,15-07-2025,South,Printer,Electronics,8,35190,281520,24470,Karan,Online
ORD02952,07-10-2025,South,Notebook,Stationery,7,69094,483658,96550,Karan,Offline
ORD02953,25-08-2025,East,Notebook,Stationery,2,1247,2494,219,Karan,Online
ORD02954,02-11-2025,South,Desk,Furniture,9,38182,343638,65273,Karan,Offline
ORD02955,29-12-2025,South,Chair,Furniture,10,21806,218060,25998,Simran,Online
ORD02956,29-04-2025,South,Tablet,Electronics,14,44293,620102,116079,Neha,Online
ORD02957,13-01-2025,West,Laptop,Electronics,4,44509,178036,25451,Arjun,Offline
ORD02958,01-01-2025,West,Printer,Electronics,3,10062,30186,5918,Karan,Offline
ORD02959,10-11-2025,North,Marker,Stationery,3,58237,174711,30847,Riya,Online
ORD02960,09-02-2025,East,Desk,Furniture,8,17616,140928,30942,Karan,Offline
ORD02961,23-03-2025,South,Cabinet,Furniture,8,19405,155240,23841,Neha,Online
ORD02962,14-02-2025,South,Marker,Stationery,9,35223,317007,54543,Arjun,Offline
ORD02963,02-04-2025,North,Marker,Stationery,4,68234,272936,21955,Amit,Online
ORD02964,07-12-2025,East,Laptop,Electronics,15,8268,124020,22073,Arjun,Offline
ORD02965,17-10-2025,South,Marker,Stationery,2,21011,42022,7727,Neha,Offline
ORD02966,15-06-2025,North,Phone,Electronics,7,42535,297745,34121,Arjun,Offline
ORD02967,20-05-2025,East,Chair,Furniture,2,55106,110212,18099,Amit,Offline
ORD02968,13-01-2025,South,Notebook,Stationery,7,8245,57715,11820,Simran,Online
ORD02969,23-06-2025,West,Laptop,Electronics,15,55417,831255,133042,Arjun,Online
ORD02970,18-10-2025,South,Marker,Stationery,3,37192,111576,13865,Karan,Online
ORD02971,13-09-2025,South,Notebook,Stationery,8,22473,179784,15616,Karan,Online
ORD02972,27-02-2025,South,Marker,Stationery,7,67900,475300,52868,Karan,Online
ORD02973,05-08-2025,South,Printer,Electronics,9,15008,135072,12449,Riya,Offline
ORD02974,31-03-2025,North,Pen,Stationery,11,55406,609466,54076,Amit,Online
ORD02975,23-07-2025,South,Notebook,Stationery,15,31285,469275,43539,Neha,Offline
ORD02976,05-05-2025,East,Pen,Stationery,10,56904,569040,56188,Riya,Online
ORD02977,04-02-2025,North,Cabinet,Furniture,6,65633,393798,46274,Karan,Online
ORD02978,06-03-2025,North,Desk,Furniture,10,24369,243690,43530,Amit,Offline
ORD02979,28-05-2025,East,Chair,Furniture,7,33723,236061,26369,Neha,Offline
ORD02980,13-05-2025,South,Printer,Electronics,3,25351,76053,9780,Karan,Offline
ORD02981,27-05-2025,North,Laptop,Electronics,4,20198,80792,17360,Neha,Offline
ORD02982,29-05-2025,West,Cabinet,Furniture,7,13276,92932,12432,Amit,Online
ORD02983,06-02-2025,North,Chair,Furniture,10,11751,117510,23614,Riya,Offline
ORD02984,01-12-2025,West,Desk,Furniture,1,16941,16941,2038,Simran,Online
ORD02985,03-03-2025,West,Printer,Electronics,4,17059,68236,6011,Amit,Offline
ORD02986,07-07-2025,North,Notebook,Stationery,6,44500,267000,51731,Amit,Offline
ORD02987,18-10-2025,South,Laptop,Electronics,10,40639,406390,67928,Simran,Online
ORD02988,21-02-2025,West,Tablet,Electronics,11,43718,480898,66507,Riya,Online
ORD02989,28-07-2025,North,Chair,Furniture,15,29164,437460,54290,Simran,Online
ORD02990,02-12-2025,North,Pen,Stationery,3,47412,142236,19541,Amit,Offline
ORD02991,23-12-2025,West,Phone,Electronics,1,18889,18889,2242,Amit,Online
ORD02992,07-10-2025,East,Notebook,Stationery,2,21760,43520,9160,Amit,Offline
ORD02993,09-09-2025,South,Phone,Electronics,13,29549,384137,34928,Karan,Offline
ORD02994,27-10-2025,West,Chair,Furniture,10,29739,297390,32346,Riya,Offline
ORD02995,15-10-2025,East,Printer,Electronics,7,61774,432418,46772,Neha,Offline
ORD02996,08-04-2025,North,Phone,Electronics,5,53563,267815,41652,Simran,Online
ORD02997,18-12-2025,West,Printer,Electronics,15,54910,823650,136985,Arjun,Online
ORD02998,18-08-2025,North,Cabinet,Furniture,5,61246,306230,25994,Amit,Online
ORD02999,23-09-2025,South,Desk,Furniture,6,9296,55776,8277,Amit,Offline
ORD03000,23-04-2025,North,Cabinet,Furniture,15,9074,136110,29200,Amit,Offline
ORD03001,15-05-2025,North,Pen,Stationery,5,55236,276180,40731,Karan,Online
ORD03002,08-08-2025,South,Notebook,Stationery,5,39041,195205,24866,Karan,Offline
ORD03003,26-12-2025,North,Desk,Furniture,15,3851,57765,12378,Karan,Online
ORD03004,16-08-2025,South,Pen,Stationery,10,16494,164940,28162,Simran,Offline
ORD03005,16-01-2025,West,Phone,Electronics,13,11614,150982,21254,Arjun,Offline
ORD03006,12-03-2025,North,Phone,Electronics,3,34151,102453,13029,Neha,Offline
ORD03007,04-08-2025,South,Tablet,Electronics,6,14562,87372,10481,Neha,Online
ORD03008,04-01-2025,East,Notebook,Stationery,6,37670,226020,28717,Arjun,Online
ORD03009,13-07-2025,East,Desk,Furniture,14,65690,919660,81270,Riya,Online
ORD03010,19-03-2025,South,Marker,Stationery,14,7391,103474,17223,Riya,Online
ORD03011,10-12-2025,South,Notebook,Stationery,5,36250,181250,25949,Simran,Offline
ORD03012,27-11-2025,East,Pen,Stationery,7,46097,322679,50179,Karan,Offline
ORD03013,16-05-2025,West,Cabinet,Furniture,7,38773,271411,32945,Arjun,Offline
ORD03014,30-03-2025,East,Laptop,Electronics,9,24821,223389,37546,Amit,Offline
ORD03015,10-09-2025,West,Phone,Electronics,7,68373,478611,39373,Neha,Online
ORD03016,02-04-2025,East,Cabinet,Furniture,13,52260,679380,132376,Amit,Offline
ORD03017,01-12-2025,South,Notebook,Stationery,6,5157,30942,3039,Arjun,Offline
ORD03018,15-12-2025,East,Pen,Stationery,6,38608,231648,27512,Neha,Online
ORD03019,22-09-2025,North,Desk,Furniture,14,34834,487676,70159,Arjun,Offline
ORD03020,31-07-2025,East,Pen,Stationery,9,18500,166500,15739,Amit,Offline
ORD03021,26-02-2025,West,Marker,Stationery,13,25652,333476,63002,Arjun,Online
ORD03022,26-12-2025,East,Chair,Furniture,10,24508,245080,31345,Riya,Offline
ORD03023,25-01-2025,East,Laptop,Electronics,12,28691,344292,69067,Amit,Online
ORD03024,10-11-2025,East,Phone,Electronics,3,35049,105147,14996,Simran,Offline
ORD03025,01-11-2025,North,Marker,Stationery,15,52953,794295,115849,Arjun,Offline
ORD03026,20-07-2025,South,Laptop,Electronics,10,8301,83010,16467,Neha,Online
ORD03027,27-09-2025,West,Notebook,Stationery,2,9932,19864,1662,Arjun,Online
ORD03028,05-07-2025,East,Laptop,Electronics,4,11695,46780,4801,Riya,Online
ORD03029,10-11-2025,West,Marker,Stationery,9,30568,275112,54213,Karan,Offline
ORD03030,12-10-2025,West,Marker,Stationery,15,60462,906930,157901,Arjun,Online
ORD03031,07-12-2025,South,Phone,Electronics,7,6286,44002,4480,Arjun,Offline
ORD03032,28-01-2025,East,Printer,Electronics,13,14893,193609,41711,Karan,Offline
ORD03033,14-03-2025,South,Cabinet,Furniture,3,51239,153717,27570,Simran,Online
ORD03034,05-09-2025,East,Laptop,Electronics,3,69842,209526,34183,Neha,Offline
ORD03035,29-10-2025,West,Phone,Electronics,6,58095,348570,57148,Neha,Offline
ORD03036,14-04-2025,East,Printer,Electronics,10,65289,652890,85219,Amit,Online
ORD03037,30-09-2025,West,Desk,Furniture,2,57427,114854,16950,Neha,Online
ORD03038,28-03-2025,South,Chair,Furniture,1,32052,32052,5867,Neha,Offline
ORD03039,26-12-2025,North,Chair,Furniture,2,40665,81330,8877,Arjun,Offline
ORD03040,24-03-2025,East,Chair,Furniture,3,44612,133836,15149,Amit,Online
ORD03041,13-06-2025,West,Desk,Furniture,9,17298,155682,29768,Neha,Offline
ORD03042,06-05-2025,East,Phone,Electronics,7,15656,109592,9953,Riya,Online
ORD03043,08-10-2025,North,Desk,Furniture,8,41307,330456,31086,Karan,Online
ORD03044,21-12-2025,North,Pen,Stationery,11,26669,293359,39782,Riya,Offline
ORD03045,02-07-2025,South,Pen,Stationery,9,2035,18315,3552,Arjun,Offline
ORD03046,27-06-2025,North,Tablet,Electronics,6,48587,291522,24270,Riya,Offline
ORD03047,04-01-2025,West,Pen,Stationery,8,41544,332352,40358,Amit,Offline
ORD03048,04-02-2025,East,Phone,Electronics,10,10817,108170,12921,Karan,Offline
ORD03049,25-10-2025,East,Notebook,Stationery,6,62559,375354,51578,Amit,Online
ORD03050,02-06-2025,East,Marker,Stationery,1,59106,59106,5509,Karan,Offline
ORD03051,25-08-2025,West,Tablet,Electronics,12,10273,123276,18913,Karan,Online
ORD03052,03-08-2025,East,Chair,Furniture,8,59866,478928,81785,Karan,Offline
ORD03053,06-10-2025,East,Phone,Electronics,9,12918,116262,11469,Simran,Online
ORD03054,12-12-2025,North,Laptop,Electronics,4,3401,13604,2639,Simran,Online
ORD03055,15-08-2025,North,Printer,Electronics,14,3422,47908,8822,Amit,Online
ORD03056,31-07-2025,North,Pen,Stationery,7,11450,80150,10310,Riya,Offline
ORD03057,09-06-2025,South,Chair,Furniture,1,610,610,70,Amit,Online
ORD03058,07-03-2025,South,Laptop,Electronics,10,18140,181400,33165,Neha,Online
ORD03059,24-10-2025,West,Marker,Stationery,7,48949,342643,63492,Simran,Online
ORD03060,16-11-2025,North,Laptop,Electronics,14,23788,333032,71268,Karan,Offline
ORD03061,24-12-2025,East,Phone,Electronics,4,2360,9440,1063,Riya,Offline
ORD03062,25-03-2025,East,Marker,Stationery,13,19544,254072,45686,Arjun,Offline
ORD03063,11-10-2025,East,Chair,Furniture,10,65263,652630,76905,Amit,Offline
ORD03064,27-06-2025,West,Chair,Furniture,1,48674,48674,7176,Riya,Offline
ORD03065,22-11-2025,East,Notebook,Stationery,15,5063,75945,7383,Neha,Online
ORD03066,30-04-2025,North,Chair,Furniture,15,53732,805980,172089,Simran,Online
ORD03067,24-04-2025,South,Phone,Electronics,13,19014,247182,26718,Riya,Offline
ORD03068,05-05-2025,East,Notebook,Stationery,6,66945,401670,67967,Karan,Online
ORD03069,25-11-2025,North,Laptop,Electronics,10,60778,607780,60139,Riya,Offline
ORD03070,18-02-2025,South,Notebook,Stationery,2,11289,22578,4468,Karan,Offline
ORD03071,06-06-2025,West,Tablet,Electronics,2,66820,133640,27501,Arjun,Online
ORD03072,22-11-2025,West,Printer,Electronics,8,24984,199872,43692,Amit,Online
ORD03073,27-04-2025,East,Pen,Stationery,4,48151,192604,17572,Arjun,Offline
ORD03074,07-02-2025,South,Laptop,Electronics,2,1147,2294,185,Karan,Online
ORD03075,17-04-2025,North,Tablet,Electronics,11,64236,706596,65571,Riya,Online
ORD03076,20-10-2025,West,Chair,Furniture,14,15743,220402,43117,Neha,Offline
ORD03077,30-04-2025,East,Cabinet,Furniture,2,57815,115630,21684,Simran,Offline
ORD03078,24-12-2025,North,Tablet,Electronics,15,16652,249780,53020,Riya,Online
ORD03079,03-03-2025,East,Tablet,Electronics,9,30829,277461,48750,Karan,Offline
ORD03080,30-06-2025,West,Laptop,Electronics,12,5237,62844,11700,Riya,Offline
ORD03081,29-12-2025,West,Desk,Furniture,6,17741,106446,12866,Simran,Offline
ORD03082,29-03-2025,South,Pen,Stationery,3,20365,61095,6969,Arjun,Offline
ORD03083,23-03-2025,North,Printer,Electronics,4,15199,60796,12253,Amit,Offline
ORD03084,02-02-2025,West,Cabinet,Furniture,6,5542,33252,7227,Neha,Online
ORD03085,03-08-2025,East,Notebook,Stationery,10,38441,384410,48956,Arjun,Offline
ORD03086,09-07-2025,West,Pen,Stationery,4,14587,58348,8861,Arjun,Online
ORD03087,25-05-2025,South,Desk,Furniture,10,64877,648770,72751,Karan,Online
ORD03088,17-03-2025,East,Laptop,Electronics,1,67893,67893,8863,Arjun,Offline
ORD03089,05-06-2025,East,Chair,Furniture,10,18376,183760,26130,Arjun,Online
ORD03090,01-02-2025,North,Laptop,Electronics,10,64049,640490,139396,Neha,Offline
ORD03091,20-01-2025,East,Printer,Electronics,14,30435,426090,88730,Riya,Online
ORD03092,21-12-2025,North,Cabinet,Furniture,3,46905,140715,11570,Amit,Online
ORD03093,15-02-2025,North,Chair,Furniture,13,66887,869531,170729,Karan,Online
ORD03094,09-06-2025,East,Notebook,Stationery,1,7819,7819,634,Karan,Offline
ORD03095,24-11-2025,North,Notebook,Stationery,1,41432,41432,5830,Amit,Online
ORD03096,23-10-2025,East,Notebook,Stationery,13,45954,597402,82560,Arjun,Offline
ORD03097,09-05-2025,West,Chair,Furniture,10,53888,538880,48946,Amit,Offline
ORD03098,25-01-2025,West,Marker,Stationery,7,54859,384013,65897,Riya,Offline
ORD03099,14-11-2025,South,Chair,Furniture,8,44412,355296,63327,Karan,Offline
ORD03100,09-09-2025,North,Tablet,Electronics,5,60549,302745,42866,Arjun,Offline
